device_code,device_name_full,device_name_without_network_type,device_generation,product_line,product_type,manufacturer,platform
C5L,C5L,C5L,C5L,,,Blu,android
C5L,C5L,C5L,C5L,,,Blu,android
C5L,C5L,C5L,C5L,,,Blu,android
C5L,C5L,C5L,C5L,,,Blu,android
C5L 2020,C5L 2020,C5L 2020,C5L 2020,,,Blu,android
C5L 2020,C5L_2020,C5L_2020,C5L_2020,,,Blu,android
C5X,C5X,C5X,C5X,,,Blu,android
C5X,C5X,C5X,C5X,,,Blu,android
C6,C6,C6,C6,,,Blu,android
C6 2020,C6  2020,C6  2020,C6  2020,,,Blu,android
C6 2019,C6 2019,C6 2019,C6 2019,,,Blu,android
C6L,C6L,C6L,C6L,,,Blu,android
C6L 2020,C6L 2020,C6L 2020,C6L 2020,,,Blu,android
C6x,C6x,C6x,C6x,,,Blu,android
C7,C7,C7,C7,,,Blu,android
D10,D10,D10,D10,,,Blu,android
D500,D500,D500,D500,,,Blu,android
D510,D510,D510,D510,,,Blu,android
D600,D600,D600,D600,,,Blu,android
D701,D701,D701,D701,,,Blu,android
BLU DASH L2,DASH L2,DASH L2,DASH L2,,,Blu,android
BLU DASH M2,DASH M2,DASH M2,DASH M2,,,Blu,android
BLU DASH X LTE,DASH X LTE,DASH X LTE,DASH X LTE,,,Blu,android
DASH X PLUS LTE,DASH X PLUS LTE,DASH X PLUS LTE,DASH X PLUS LTE,,,Blu,android
BLU DASH X2,DASH X2,DASH X2,DASH X2,,,Blu,android
DIAMOND M,DIAMOND M,DIAMOND M,DIAMOND M,,,Blu,android
Dash 4.5,Dash 4.5,Dash 4.5,Dash 4.5,,,Blu,android
Dash G,Dash G,Dash G,Dash G,,,Blu,android
Dash L3,Dash L3,Dash L3,Dash L3,,,Blu,android
Dash L4,Dash L4,Dash L4,Dash L4,,,Blu,android
Dash L4 LTE,Dash L4 LTE,Dash L4 LTE,Dash L4 LTE,,,Blu,android
Dash L4X,Dash L4X,Dash L4X,Dash L4X,,,Blu,android
Dash L5 LTE,Dash L5 LTE,Dash L5 LTE,Dash L5 LTE,,,Blu,android
Dash L5X,Dash L5X,Dash L5X,Dash L5X,,,Blu,android
BLU DASH X,Dash X,Dash X,Dash X,,,Blu,android
Dash X2,Dash X2,Dash X2,Dash X2,,,Blu,android
Dash XL,Dash XL,Dash XL,Dash XL,,,Blu,android
Studio M5 Plus,Dash XL,Dash XL,Dash XL,,,Blu,android
Dash L3,Dash_L3,Dash_L3,Dash_L3,,,Blu,android
E100,E100,E100,E100,,,Blu,android
E20,E20,E20,E20,,,Blu,android
ENERGY XL,ENERGY  XL,ENERGY  XL,ENERGY  XL,,,Blu,android
BLU ENERGY DIAMOND,ENERGY DIAMOND,ENERGY DIAMOND,ENERGY DIAMOND,,,Blu,android
ENERGY_DIAMOND_MINI,ENERGY DIAMOND MINI,ENERGY DIAMOND MINI,ENERGY DIAMOND MINI,,,Blu,android
BLU ENERGY M,ENERGY M,ENERGY M,ENERGY M,,,Blu,android
BLU ENERGY X PLUS 2,ENERGY X PLUS 2,ENERGY X PLUS 2,ENERGY X PLUS 2,,,Blu,android
ENERGY_DIAMOND_MINI,ENERGY_DIAMOND_MINI,ENERGY_DIAMOND_MINI,ENERGY_DIAMOND_MINI,,,Blu,android
Energy X 2,Energy X 2,Energy X 2,Energy X 2,,,Blu,android
Energy X LTE,Energy X LTE,Energy X LTE,Energy X LTE,,,Blu,android
G80,G0290WW,G0290WW,G0290WW,,,Blu,android
G5,G5,G5,G5,,,Blu,android
G5 Plus,G5 Plus,G5 Plus,G5 Plus,,,Blu,android
G5 Plus,G5 Plus,G5 Plus,G5 Plus,,,Blu,android
G50,G50,G50,G50,,,Blu,android
G50 Mega,G50 MEGA,G50 MEGA,G50 MEGA,,,Blu,android
G50 Plus,G50 Plus,G50 Plus,G50 Plus,,,Blu,android
G51 Plus,G51 Plus,G51 Plus,G51 Plus,,,Blu,android
G6,G6,G6,G6,,,Blu,android
G60,G60,G60,G60,,,Blu,android
G61,G61,G61,G61,,,Blu,android
G70,G70,G70,G70,,,Blu,android
G70,G70,G70,G70,,,Blu,android
G70,G70,G70,G70,,,Blu,android
G8,G8,G8,G8,,,Blu,android
G9,G9,G9,G9,,,Blu,android
G9,G9,G9,G9,,,Blu,android
G9 PRO,G9 PRO,G9 PRO,G9 PRO,,,Blu,android
G9 PRO,G9 PRO,G9 PRO,G9 PRO,,,Blu,android
G90,G90,G90,G90,,,Blu,android
G90 PRO,G90 PRO,G90 PRO,G90 PRO,,,Blu,android
G91,G91,G91,G91,,,Blu,android
BLU GRAND 5.5 HD,GRAND 5.5 HD,GRAND 5.5 HD,GRAND 5.5 HD,,,Blu,android
Grand 5.5 HD II,Grand 5.5 HD II,Grand 5.5 HD II,Grand 5.5 HD II,,,Blu,android
Grand Energy,Grand Energy,Grand Energy,Grand Energy,,,Blu,android
Grand M,Grand M,Grand M,Grand M,,,Blu,android
Grand M2,Grand M2,Grand M2,Grand M2,,,Blu,android
Grand M2 LTE,Grand M2 LTE,Grand M2 LTE,Grand M2 LTE,,,Blu,android
Grand M2X,Grand M2X,Grand M2X,Grand M2X,,,Blu,android
Grand Max,Grand MAX,Grand MAX,Grand MAX,,,Blu,android
Grand Mini,Grand Mini,Grand Mini,Grand Mini,,,Blu,android
Grand X,Grand X,Grand X,Grand X,,,Blu,android
BLU Grand X LTE,Grand X LTE,Grand X LTE,Grand X LTE,,,Blu,android
Grand X LTE,Grand X LTE,Grand X LTE,Grand X LTE,,,Blu,android
Grand XL,Grand XL,Grand XL,Grand XL,,,Blu,android
Grand XL LTE,Grand XL LTE,Grand XL LTE,Grand XL LTE,,,Blu,android
Grand M2,Grand_M2,Grand_M2,Grand_M2,,,Blu,android
Grand M2 LTE,Grand_M2_LTE,Grand_M2_LTE,Grand_M2_LTE,,,Blu,android
Grand X,Grand_X,Grand_X,Grand_X,,,Blu,android
J7,J7,J7,J7,,,Blu,android
BLU LIFE ONE X,LIFE ONE X,LIFE ONE X,LIFE ONE X,,,Blu,android
Life One X,LIFE ONE X,LIFE ONE X,LIFE ONE X,,,Blu,android
Life One X2,LIFE ONE X2,LIFE ONE X2,LIFE ONE X2,,,Blu,android
Life One X2 Mini,LIFE ONE X2 MINI,LIFE ONE X2 MINI,LIFE ONE X2 MINI,,,Blu,android
BLU LIFE XL,LIFE XL,LIFE XL,LIFE XL,,,Blu,android
BLU LIFE MARK,Life Mark,Life Mark,Life Mark,,,Blu,android
Life Max,Life Max,Life Max,Life Max,,,Blu,android
Life One X3,Life One X3,Life One X3,Life One X3,,,Blu,android
M6,M6,M6,M6,,,Blu,android
M6,M6,M6,M6,,,Blu,android
M6 2021,M6 2021,M6 2021,M6 2021,,,Blu,android
M6 2021,M6 2021,M6 2021,M6 2021,,,Blu,android
M7,M7,M7,M7,,,Blu,android
M7L,M7L,M7L,M7L,,,Blu,android
BLU NEO ENERGY MINI,NEO ENERGY MINI,NEO ENERGY MINI,NEO ENERGY MINI,,,Blu,android
BLU NEO X,NEO X,NEO X,NEO X,,,Blu,android
BLU NEO X LTE,NEO X LTE,NEO X LTE,NEO X LTE,,,Blu,android
BLU NEO X MINI,NEO X MINI,NEO X MINI,NEO X MINI,,,Blu,android
BLU NEO X PLUS,NEO X PLUS,NEO X PLUS,NEO X PLUS,,,Blu,android
BLU NEO XL,NEO XL,NEO XL,NEO XL,,,Blu,android
Neo X2,Neo X2,Neo X2,Neo X2,,,Blu,android
PURE XL,PURE XL,PURE XL,PURE XL,,,Blu,android
Pure XR,PURE XR,PURE XR,PURE XR,,,Blu,android
Pure View,Pure View,Pure View,Pure View,,,Blu,android
BLU R1 HD,R1 HD,R1 HD,R1 HD,,,Blu,android
R1 HD,R1 HD,R1 HD,R1 HD,,,Blu,android
R1 PLUS,R1 PLUS,R1 PLUS,R1 PLUS,,,Blu,android
R1 PLUS,R1 Plus,R1 Plus,R1 Plus,,,Blu,android
R2 LTE,R2 LTE,R2 LTE,R2 LTE,,,Blu,android
R2 LTE,R2 LTE,R2 LTE,R2 LTE,,,Blu,android
R2 Plus,R2 Plus,R2 Plus,R2 Plus,,,Blu,android
R2 3G,R2_3G,R2_3G,R2_3G,,,Blu,android
S5,S5,S5,S5,,,Blu,android
S5,S5,S5,S5,,,Blu,android
Studio X9 HD,S950P,S950P,S950P,,,Blu,android
BLU STUDIO 7.0 LTE,STUDIO 7.0 LTE,STUDIO 7.0 LTE,STUDIO 7.0 LTE,,,Blu,android
BLU STUDIO 7.0 LTE,STUDIO 7.0 LTE,STUDIO 7.0 LTE,STUDIO 7.0 LTE,,,Blu,android
BLU STUDIO C 8+8 LTE,STUDIO C 8+8 LTE,STUDIO C 8+8 LTE,STUDIO C 8+8 LTE,,,Blu,android
BLU STUDIO G,STUDIO G,STUDIO G,STUDIO G,,,Blu,android
BLU Studio G HD,STUDIO G HD,STUDIO G HD,STUDIO G HD,,,Blu,android
Studio G HD LTE,STUDIO G HD LTE,STUDIO G HD LTE,STUDIO G HD LTE,,,Blu,android
BLU STUDIO G PLUS,STUDIO G PLUS,STUDIO G PLUS,STUDIO G PLUS,,,Blu,android
Studio G Plus HD,STUDIO G PLUS HD,STUDIO G PLUS HD,STUDIO G PLUS HD,,,Blu,android
STUDIO M HD,STUDIO M HD,STUDIO M HD,STUDIO M HD,,,Blu,android
STUDIO M LTE,STUDIO M LTE,STUDIO M LTE,STUDIO M LTE,,,Blu,android
Studio M4 Plus,STUDIO M4 PLUS,STUDIO M4 PLUS,STUDIO M4 PLUS,,,Blu,android
Studio Max,STUDIO MAX,STUDIO MAX,STUDIO MAX,,,Blu,android
BLU STUDIO ONE PLUS,STUDIO ONE PLUS,STUDIO ONE PLUS,STUDIO ONE PLUS,,,Blu,android
BLU STUDIO SELFIE 2,STUDIO SELFIE 2,STUDIO SELFIE 2,STUDIO SELFIE 2,,,Blu,android
BLU Studio Touch,STUDIO TOUCH,STUDIO TOUCH,STUDIO TOUCH,,,Blu,android
BLU STUDIO XL LTE,STUDIO XL LTE,STUDIO XL LTE,STUDIO XL LTE,,,Blu,android
BLU STUDIO C 8+8,STUIDIO C 8+8,STUIDIO C 8+8,STUIDIO C 8+8,,,Blu,android
BLU STUDIO SELFIE 2,STUIDIO SELFIE 2,STUIDIO SELFIE 2,STUIDIO SELFIE 2,,,Blu,android
STUDIO ENERGY 2,SUTDIO ENERGY 2,SUTDIO ENERGY 2,SUTDIO ENERGY 2,,,Blu,android
STUDIO 5.5 HD,Studio 5.5 HD,Studio 5.5 HD,Studio 5.5 HD,,,Blu,android
BLU STUDIO C HD,Studio C HD,Studio C HD,Studio C HD,,,Blu,android
Studio C HD,Studio C HD,Studio C HD,Studio C HD,,,Blu,android
STUDIO_G_HD,Studio G HD,Studio G HD,Studio G HD,,,Blu,android
Studio G Mini,Studio G Mini,Studio G Mini,Studio G Mini,,,Blu,android
Studio G2 HD,Studio G2 HD,Studio G2 HD,Studio G2 HD,,,Blu,android
Studio G3,Studio G3,Studio G3,Studio G3,,,Blu,android
Studio G4,Studio G4,Studio G4,Studio G4,,,Blu,android
Advance A4,Studio J1,Studio J1,Studio J1,,,Blu,android
Studio J1,Studio J1,Studio J1,Studio J1,,,Blu,android
Advance A5,Studio J2,Studio J2,Studio J2,,,Blu,android
Studio J2,Studio J2,Studio J2,Studio J2,,,Blu,android
Studio M5,Studio J2,Studio J2,Studio J2,,,Blu,android
Studio J5,Studio J5,Studio J5,Studio J5,,,Blu,android
Studio J8,Studio J8,Studio J8,Studio J8,,,Blu,android
Studio M5 Plus LTE,Studio M5 Plus LTE,Studio M5 Plus LTE,Studio M5 Plus LTE,,,Blu,android
Studio M6,Studio M6,Studio M6,Studio M6,,,Blu,android
Studio Mega,Studio Mega,Studio Mega,Studio Mega,,,Blu,android
Studio Mega,Studio Mega,Studio Mega,Studio Mega,,,Blu,android
Studio Mega LTE,Studio Mega LTE,Studio Mega LTE,Studio Mega LTE,,,Blu,android
Studio Mega LTE,Studio Mega LTE,Studio Mega LTE,Studio Mega LTE,,,Blu,android
BLU STUDIO ONE,Studio One,Studio One,Studio One,,,Blu,android
Studio Pro,Studio Pro,Studio Pro,Studio Pro,,,Blu,android
BLU STUDIO SELFIE LTE,Studio Selfie LTE,Studio Selfie LTE,Studio Selfie LTE,,,Blu,android
Studio View,Studio View,Studio View,Studio View,,,Blu,android
Studio View,Studio View,Studio View,Studio View,,,Blu,android
Studio View,Studio View,Studio View,Studio View,,,Blu,android
Studio View XL,Studio View XL,Studio View XL,Studio View XL,,,Blu,android
BLU STUDIO X MINI,Studio X Mini,Studio X Mini,Studio X Mini,,,Blu,android
Studio X10,Studio X10,Studio X10,Studio X10,,,Blu,android
Studio X10+,Studio X10+,Studio X10+,Studio X10+,,,Blu,android
Studio X12,Studio X12,Studio X12,Studio X12,,,Blu,android
Studio X8 HD,Studio X8 HD,Studio X8 HD,Studio X8 HD,,,Blu,android
Studio J8M,Studio_J8M,Studio_J8M,Studio_J8M,,,Blu,android
Studio View,Studio_View,Studio_View,Studio_View,,,Blu,android
Studio M6 LTE,Studio_XL_2,Studio_XL_2,Studio_XL_2,,,Blu,android
Studio XL 2,Studio_XL_2,Studio_XL_2,Studio_XL_2,,,Blu,android
T5,T5,T5,T5,,,Blu,android
T5,T5,T5,T5,,,Blu,android
T5 Plus,T5 Plus,T5 Plus,T5 Plus,,,Blu,android
T5 Plus,T5 Plus,T5 Plus,T5 Plus,,,Blu,android
BLU TOUCHBOOK M7,TOUCHBOOK M7,TOUCHBOOK M7,TOUCHBOOK M7,,,Blu,android
Tank Xtreme 4.0,Tank Xtreme 4.0,Tank Xtreme 4.0,Tank Xtreme 4.0,,,Blu,android
Tank Xtreme 5.0,Tank Xtreme 5.0,Tank Xtreme 5.0,Tank Xtreme 5.0,,,Blu,android
Tank Xtreme Pro,Tank Xtreme Pro,Tank Xtreme Pro,Tank Xtreme Pro,,,Blu,android
Tank Xtreme,Tank_Xtreme,Tank_Xtreme,Tank_Xtreme,,,Blu,android
Touchbook M7 Pro,Touchbook M7 Pro,Touchbook M7 Pro,Touchbook M7 Pro,,,Blu,android
VIVO 5,VIVO 5,VIVO 5,VIVO 5,,,Blu,android
Vivo 5R,VIVO 5R,VIVO 5R,VIVO 5R,,,Blu,android
Vivo 6,VIVO 6,VIVO 6,VIVO 6,,,Blu,android
VIVO GO,VIVO GO,VIVO GO,VIVO GO,,,Blu,android
Vivo XI PLUS,VIVO VI+,VIVO VI+,VIVO VI+,,,Blu,android
Vivo XI+,VIVO VI+,VIVO VI+,VIVO VI+,,,Blu,android
Vivo XI,VIVO XI,VIVO XI,VIVO XI,,,Blu,android
VIVO XL,VIVO XL,VIVO XL,VIVO XL,,,Blu,android
Vivo 5 Mini,Vivo 5 Mini,Vivo 5 Mini,Vivo 5 Mini,,,Blu,android
Vivo 8,Vivo 8,Vivo 8,Vivo 8,,,Blu,android
Vivo One Plus 2019,Vivo One Plus 2019,Vivo One Plus 2019,Vivo One Plus 2019,,,Blu,android
Vivo S,Vivo S,Vivo S,Vivo S,,,Blu,android
Vivo X,Vivo X,Vivo X,Vivo X,,,Blu,android
Vivo X,Vivo X WW,Vivo X WW,Vivo X WW,,,Blu,android
Vivo XI,Vivo XI,Vivo XI,Vivo XI,,,Blu,android
Vivo XI PLUS,Vivo XI+,Vivo XI+,Vivo XI+,,,Blu,android
Vivo XI+,Vivo XI+,Vivo XI+,Vivo XI+,,,Blu,android
Vivo XL3,Vivo XL3,Vivo XL3,Vivo XL3,,,Blu,android
Vivo XL3 Plus,Vivo XL3 Plus,Vivo XL3 Plus,Vivo XL3 Plus,,,Blu,android
Vivo XL4,Vivo XL4,Vivo XL4,Vivo XL4,,,Blu,android
Vivo 8L,Vivo_8L_UU,Vivo_8L_UU,Vivo_8L_UU,,,Blu,android
Vivo 8,Vivo_8_LL,Vivo_8_LL,Vivo_8_LL,,,Blu,android
Vivo One Plus,Vivo_One_Plus,Vivo_One_Plus,Vivo_One_Plus,,,Blu,android
D1,D1,D1,D1,,,Bluboo,android
D1_Pro,D1_Pro,D1_Pro,D1_Pro,,,Bluboo,android
D2_Pro,D2 Pro,D2 Pro,D2 Pro,,,Bluboo,android
D5,D5,D5,D5,,,Bluboo,android
D5 Pro,D5 Pro,D5 Pro,D5 Pro,,,Bluboo,android
D6,D6,D6,D6,,,Bluboo,android
D6 Lite,D6 Lite,D6 Lite,D6 Lite,,,Bluboo,android
D6 Pro,D6 Pro,D6 Pro,D6 Pro,,,Bluboo,android
D6 SE,D6 SE,D6 SE,D6 SE,,,Bluboo,android
R2 Pro,R2 Pro,R2 Pro,R2 Pro,,,Bluboo,android
S1a,S1a,S1a,S1a,,,Bluboo,android
S2,S2,S2,S2,,,Bluboo,android
S3,S3,S3,S3,,,Bluboo,android
S8_plus_a,S8 Plus a,S8 Plus a,S8 Plus a,,,Bluboo,android
S8a,S8a,S8a,S8a,,,Bluboo,android
X Pro,X Pro,X Pro,X Pro,,,Bluboo,android
MID1016BT001,MID1016BT001,MID1016BT001,MID1016BT001,,,BlueTech,android
BM180,BM180,BM180,BM180,,,Bluebird,android
EF400,EF400,EF400,EF400,,,Bluebird,android
EF401,EF401,EF401,EF401,,,Bluebird,android
EF401_RU,EF401,EF401,EF401,,,Bluebird,android
EF500,EF500,EF500,EF500,,,Bluebird,android
EF501,EF501,EF501,EF501,,,Bluebird,android
EF501,EF501R,EF501R,EF501R,,,Bluebird,android
EF501R_RU,EF501R,EF501R,EF501R,,,Bluebird,android
EF550,EF550,EF550,EF550,,,Bluebird,android
EF550R,EF550R,EF550R,EF550R,,,Bluebird,android
EK430,EK430,EK430,EK430,,,Bluebird,android
HF450,HF450,HF450,HF450,,,Bluebird,android
HF550,HF550,HF550,HF550,,,Bluebird,android
HF550_RU,HF550,HF550,HF550,,,Bluebird,android
RP350,RP350,RP350,RP350,,,Bluebird,android
RT080,RT080,RT080,RT080,,,Bluebird,android
RT103,RT103,RT103,RT103,,,Bluebird,android
SF550,SF550,SF550,SF550,,,Bluebird,android
ST080,ST080,ST080,ST080,,,Bluebird,android
ST103,ST103,ST103,ST103,,,Bluebird,android
VF550,VF550,VF550,VF550,,,Bluebird,android
VF550_RU,VF550,VF550,VF550,,,Bluebird,android
VX500,VX500,VX500,VX500,,,Bluebird,android
RAVOZ R4,RAVOZ R4,RAVOZ R4,RAVOZ R4,,,Bluedigit,android
RAVOZ R7,RAVOZ R7,RAVOZ R7,RAVOZ R7,,,Bluedigit,android
RAVOZ R8,RAVOZ R8,RAVOZ R8,RAVOZ R8,,,Bluedigit,android
RAVOZ R4,RAVOZ_R4,RAVOZ_R4,RAVOZ_R4,,,Bluedigit,android
RAVOZ R9,RAVOZ_R9,RAVOZ_R9,RAVOZ_R9,,,Bluedigit,android
BNT-1013,BNT-1013,BNT-1013,BNT-1013,,,Bluedot,android
BNT-700K,BNT-700K,BNT-700K,BNT-700K,,,Bluedot,android
BNT-801W,BNT-801W,BNT-801W,BNT-801W,,,Bluedot,android
BNT-802,BNT-802,BNT-802,BNT-802,,,Bluedot,android
BNT-1012,BNT_1012W,BNT_1012W,BNT_1012W,,,Bluedot,android
BSS45,BSS45,BSS45,BSS45,,,Bluesky,android
BSS50,BSS50,BSS50,BSS50,,,Bluesky,android
Bluslate8,Bluslate8,Bluslate8,Bluslate8,,,Bluslate,android
Bluslate9,Bluslate9,Bluslate9,Bluslate9,,,Bluslate,android
Belle,Belle,Belle,Belle,,,Bmobility,android
Benji,Benji,Benji,Benji,,,Bmobility,android
Cybook-Tablet,Cybook Tablet,Cybook Tablet,Cybook Tablet,,,Booken,android
Cabana,Cabana,Cabana,Cabana,,,Boost,android
Cabana,Cabana,Cabana,Cabana,,,Boost,android
MoovaShuffle,Moova Shuffle,Moova Shuffle,Moova Shuffle,,,Boost,android
Moova-Soul,Moova Soul,Moova Soul,Moova Soul,,,Boost,android
Pulse Glide,Pulse Glide,Pulse Glide,Pulse Glide,,,Boost,android
Jive,Pulse Jive,Pulse Jive,Pulse Jive,,,Boost,android
Power,Pulse Power,Pulse Power,Pulse Power,,,Boost,android
